,0,1
86,AdventureQuest Worlds,videogames_fandoms
87,The Adventures of Willy Beamish (Video Game),videogames_fandoms
88,Adventures of Yogi Bear (Video Game),videogames_fandoms
89,AER: Memories of Old (Video Game),videogames_fandoms
90,Aerena: Clash of Champions,videogames_fandoms
91,Aero the Acro-Bat (Video Games),videogames_fandoms
92,Aeternus Lamnia (Video Games),videogames_fandoms
93,深空之眼 | Aether Gazer (Video Game),videogames_fandoms
94,The Aetherlight: Chronicles of the Resistance (Video Game),videogames_fandoms
95,AFK Arena (Video Game),videogames_fandoms
96,AFK Journey (Video Game),videogames_fandoms
97,Afraid of Monsters & Cry of Fear,videogames_fandoms
98,After Class (Andy Peng Visual Novel),videogames_fandoms
99,AFTER LIFE 소원을 담는 만화경 | AFTER LIFE: The Sacred Kaleidoscope (Visual Novel),videogames_fandoms
100,教師たちの秘密の放課後 | After School Affairs (Video Game),videogames_fandoms
101,After the Flash Series (Roblox),videogames_fandoms
102,Afterparty (Video Game),videogames_fandoms
103,Against the Storm (Video Game),videogames_fandoms
104,Agar.io (Video Game),videogames_fandoms
105,Agatha Knife (Video Game),videogames_fandoms
106,Age of Conan: Unchained (Video Game),videogames_fandoms
107,The Age of Decadence (Video Game),videogames_fandoms
108,Age of Empires (Video Games),videogames_fandoms
109,Age of Magic (Video Game),videogames_fandoms
110,Age of Mythology (Video Game),videogames_fandoms
111,Age of Wonders (Video Games),videogames_fandoms
112,Agent A: A puzzle in disguise (Video Game),videogames_fandoms
113,Agent Alice (Video Game),videogames_fandoms
114,Agents of Mayhem (Video Game),videogames_fandoms
115,Agony (Video Game 2018),videogames_fandoms
116,アイ チュウ | Ai Chuu (Video Game),videogames_fandoms
117,AI Dungeon (Video Game),videogames_fandoms
118,AI Dungeon 2 (Video Game),videogames_fandoms
119,AI Dungeon 3 (Video Game),videogames_fandoms
120,AI War: Fleet Command,videogames_fandoms
121,AI: The Somnium Files (Video Games),videogames_fandoms
122,愛病世界 | Aibyou Sekai | Aibyou World (Visual Novel),videogames_fandoms
123,Aidyn Chronicles (Video Game),videogames_fandoms
124,アイカツ! アイドルカツドウ! | Aikatsu!,videogames_fandoms
125,Aion (Video Game),videogames_fandoms
126,Air Pressure (Visual Novel),videogames_fandoms
127,穢翼のユースティア | Aiyoku no Eustia (Visual Novel),videogames_fandoms
128,アカイイト | Akai Ito (Visual Novel),videogames_fandoms
129,Akane (Ludic Studios Video Game),videogames_fandoms
130,茜さすセカイでキミと詠う | AkaSeka | Reciting With You in the Glowing Red World (Video Game),videogames_fandoms
131,Akash: Path of the Five (Visual Novel),videogames_fandoms
132,妄想嘉年华 | Akashic Carnival (Video Game),videogames_fandoms
133,Akatsuki Blitzkampf,videogames_fandoms
134,あかやあかしやあやかしの | Akaya Akashiya Ayakashino (Visual Novel),videogames_fandoms
135,Akazukin no Ookami | Little Red Riding Hood's Wolf (Video Game),videogames_fandoms
136,赤ずきんと迷いの森 | Akazukin to Mayoi no Mori (Visual Novel),videogames_fandoms
137,明美譚 | Akemi Tan (Video Game),videogames_fandoms
138,Akiba's Beat (Video Game),videogames_fandoms
139,Akiba's Trip: Undead & Undressed,videogames_fandoms
140,Akinator (Video Game),videogames_fandoms
141,悪魔執事と黒い猫 | Akuma Shitsuji to Kuroi Neko | Devil Butler with Black Cat (Visual Novel),videogames_fandoms
142,Alabaster Dawn (Video Game),videogames_fandoms
143,Alan Wake (Video Games),videogames_fandoms
144,팡야 | Albatross18 | Pangya (Video Game),videogames_fandoms
145,Alchemia Story (Video Game),videogames_fandoms
146,Alchemy Stars (Video Game),videogames_fandoms
147,AlchiMerge (Video Game),videogames_fandoms
148,Alex Kidd (Video Games),videogames_fandoms
149,ALICE Fiction (Video Game),videogames_fandoms
150,Alice is Dead (Video Game),videogames_fandoms
151,Alice Mare,videogames_fandoms
152,Alicia Online (Video Game),videogames_fandoms
153,Alicianrone (Video Game),videogames_fandoms
154,Alien Hominid (Video Game),videogames_fandoms
155,Alien Shooter (Sigma Team Video Games),videogames_fandoms
156,Alien vs. Predator (Video Game 1994),videogames_fandoms
157,Alien: Isolation (Video Game),videogames_fandoms
158,Aliens vs. Predator (Video Game 2010),videogames_fandoms
159,Aliens: Armageddon (Video Game),videogames_fandoms
160,Aliens: Colonial Marines (Video Game),videogames_fandoms
161,Aliens: Fireteam Elite (Video Game),videogames_fandoms
162,Alisa (Video Game),videogames_fandoms
163,All Gods Academy (Visual Novel),videogames_fandoms
164,The Alliance Alive (Video Game),videogames_fandoms
165,Allods Online (Video Game),videogames_fandoms
166,Alluna & Brie (Video Game),videogames_fandoms
167,Alone in the Dark (Video Games),videogames_fandoms
168,Alone With You (Video Game),videogames_fandoms
169,Along the Edge (Visual Novel),videogames_fandoms
170,アルパカ兄さん | Alpaca Evolution (Video Game),videogames_fandoms
171,Alpaca Stacka (Video Game),videogames_fandoms
172,Alpha (Choices: Stories You Play Visual Novel),videogames_fandoms
173,Alpha Protocol,videogames_fandoms
174,Alter Aeon (Video Game),videogames_fandoms
175,ALTER EGO (Visual Novel),videogames_fandoms
176,Altered Beast (Sega Video Games),videogames_fandoms
177,Alto's Adventure (Video Game),videogames_fandoms
178,Alundra (Video Game),videogames_fandoms
179,Alwa's Collection (Video Games),videogames_fandoms
180,Always Sometimes Monsters (Video Game),videogames_fandoms
181,アマガミ | Amagami (Video Games),videogames_fandoms
182,Amanda the Adventurer (Video Game),videogames_fandoms
183,Amateur Ninja (Video Game),videogames_fandoms
184,Amateur Surgeon (Video Games),videogames_fandoms
185,雨宿バス停留所 | Amayado Bus Stop,videogames_fandoms
186,Amazing Frog? (Video Game),videogames_fandoms
187,Amazing World (Video Game),videogames_fandoms
188,Amazon Brawl Hardcore (Video Game),videogames_fandoms
189,Amber Heart: Secrets of Cannaregio,videogames_fandoms
190,Amber Isle (Video Game),videogames_fandoms
191,Amber's Magic Shop (Visual Novel),videogames_fandoms
192,Ambition (Video Game),videogames_fandoms
193,Ambition: A Minuet in Power (Video Game),videogames_fandoms
194,AMC Squad (Video Game),videogames_fandoms
195,Amen Noir (Video Game),videogames_fandoms
196,America's Most Eligible (Visual Novels),videogames_fandoms
197,America's Next Top Model (Video Game),videogames_fandoms
198,American Arcadia (Video Game),videogames_fandoms
199,American McGee's Alice,videogames_fandoms
200,American McGee's Grimm (Video Game),videogames_fandoms
201,American Truck Simulator (Video Game),videogames_fandoms
202,Amerzone (Video Game),videogames_fandoms
203,AMID EVIL (Video Game),videogames_fandoms
204,Amnesia (Otomate Visual Novels),videogames_fandoms
205,Amnesia: A Machine for Pigs,videogames_fandoms
206,Amnesia: The Dark Descent,videogames_fandoms
207,Amnesia: Rebirth (Video Game),videogames_fandoms
208,Amnesia: The Bunker (Video Game),videogames_fandoms
209,Among the Sleep (Video Game),videogames_fandoms
210,Among Us (Video Game),videogames_fandoms
211,Amorous (Visual Novel),videogames_fandoms
212,Anachronox (Video Game 2001),videogames_fandoms
213,Analogue: A Hate Story/Hate Plus (Visual Novel series),videogames_fandoms
214,Anarchy Online (Video Game),videogames_fandoms
215,ANATOMY (Kitty Horrorshow Video Game),videogames_fandoms
216,Ancient Anguish,videogames_fandoms
217,Ancient Domains of Mystery,videogames_fandoms
218,And the Haze Will Take Us (Visual Novel),videogames_fandoms
219,And The Sun Went Out (Visual Novel),videogames_fandoms
220,And Their Souls Were Eaten (Visual Novel),videogames_fandoms
221,Andromeda Six (Visual Novel),videogames_fandoms
222,Andy's Apple Farm (Video Game),videogames_fandoms
223,Anemoiapolis (Video Game),videogames_fandoms
224,ANGEL SWEET (Parun Video Game),videogames_fandoms
225,Angel's Feather,videogames_fandoms
226,Angelic Acceptor: Alouette VXA (Video Game),videogames_fandoms
227,Angelique (KOEI Video Games),videogames_fandoms
228,Angels with Scaly Wings (Visual Novel),videogames_fandoms
229,Angry Birds - All Media Types,videogames_fandoms
230,Angry Boy Pedro and His Friend (Video Game),videogames_fandoms
231,Anidol Colors (Video Game),videogames_fandoms
232,Animal Boxing (Video Game),videogames_fandoms
233,どうぶつの森 | Animal Crossing Series,videogames_fandoms
234,Animal Jam (Video Game),videogames_fandoms
235,Animal Lover (Visual Novel),videogames_fandoms
236,Animal Restaurant (Video Game),videogames_fandoms
237,Animamundi Dark Alchemist,videogames_fandoms
238,Anime Gacha (Video Game),videogames_fandoms
239,Ankora (Video Game),videogames_fandoms
240,Ann (Video Game),videogames_fandoms
241,Anna's Quest (Video Game),videogames_fandoms
242,Annalynn (Video Game),videogames_fandoms
243,Anno 1404 | Dawn of Discovery (Video Game),videogames_fandoms
244,ANNO: Mutationem (Video Game),videogames_fandoms
245,あの夜からキミに恋してた | Ano Yoru Kara Kimi ni Koi Shiteta | Irresistible Mistakes (Visual Novel),videogames_fandoms
246,Anomaly Warzone Earth,videogames_fandoms
247,Anonymous Agony (Video Game),videogames_fandoms
248,Anonymous;Code (Visual Novel),videogames_fandoms
249,Another Brick in the Mall (Video Game),videogames_fandoms
250,Another Code: Two Memories | Trace Memory,videogames_fandoms
251,Another Crab's Treasure (Video Game),videogames_fandoms
252,Another Eden (Video Game),videogames_fandoms
253,龍脈のアナザーエイドスR | Another Eidos of Dragon Vein R (Video Game),videogames_fandoms
254,Another World | Out of this World (Video Game),videogames_fandoms
255,Die Anstalt,videogames_fandoms
256,Antagonist (Video Game),videogames_fandoms
257,Anthem (Video Game),videogames_fandoms
258,Antichamber (Video Game),videogames_fandoms
259,Anticlove (Visual Novel),videogames_fandoms
260,Antimatter Dimensions (Video Game),videogames_fandoms
261,古董旅店 | Antique Hotel (Video Game),videogames_fandoms
262,Antonball Deluxe (Video Game),videogames_fandoms
263,ANTONBLAST (Video Game),videogames_fandoms
264,Ao Oni,videogames_fandoms
265,奥比岛 | Aòbǐ Dǎo (Video Game),videogames_fandoms
266,アオイシロ | Aoi Shiro (Visual Novel),videogames_fandoms
267,蒼の彼方のフォーリズム | Aokana - Four Rhythms Across the Blue,videogames_fandoms
268,蒼き革命のヴァルキュリア | Aoki Kakumei no Valkyria | Valkyria Revolution (Video Game),videogames_fandoms
269,奥拉星 | Aola Star (Video Game),videogames_fandoms
270,aoppella!? (Video Game),videogames_fandoms
271,奥奇传说 | Aoqi Legend (Video Game),videogames_fandoms
272,APB: All Points Bulletin (Video Games),videogames_fandoms
273,Ape Escape (Video Games),videogames_fandoms
274,Apex Legends (Video Games),videogames_fandoms
275,Apocalypse XL (Video Game),videogames_fandoms
276,Apples to Ashes (Visual Novel),videogames_fandoms
277,Appleseed - 士郎正宗 | Appleseed - Shirow Masamune,videogames_fandoms
278,April Was a Fool (Video Game),videogames_fandoms
279,Apsulov: End Of Gods (Video Game),videogames_fandoms
280,Aquaerial (Visual Novel),videogames_fandoms
281,Aquanaut's Holiday ~隠された記録~ | Aquanaut's Holiday: Hidden Memories (Video Game),videogames_fandoms
282,Aquaria (Video Game),videogames_fandoms
283,The Aquatic Adventure of the Last Human (Video Game),videogames_fandoms
284,アルノサージュ ~生まれいずる星へ祈る詩~ | Ar nosurge: Ode to an Unborn Star,videogames_fandoms
285,Ar tonelico,videogames_fandoms
286,Ara and the Empty Universe (Video Game),videogames_fandoms
287,Ara Fell (Video Game),videogames_fandoms
288,Arabian Nights (Silmarils Video Game),videogames_fandoms
289,千夜一夜の恋物語 ~ランプに導かれし運命~ | Arabian Nights Love Story (Visual Novel),videogames_fandoms
290,Arabians Lost (Visual Novel),videogames_fandoms
291,Aragami (Video Game),videogames_fandoms
292,Arc Rise Fantasia,videogames_fandoms
293,Arc the Lad (Video Games),videogames_fandoms
294,Arc The Lad R (Video Game),videogames_fandoms
295,Arc the Lad: Twilight of the Spirits,videogames_fandoms
296,Arcade Paradise (Nosebleed Interactive Video Game),videogames_fandoms
297,Arcade Spirits (Visual Novels),videogames_fandoms
298,Arcadegeddon (Video Game),videogames_fandoms
299,Arcadia Fallen (Visual Novel),videogames_fandoms
300,Arcaea (Video Game),videogames_fandoms
301,The Arcana (Visual Novel),videogames_fandoms
302,アルカナ・ファミリア | Arcana Famiglia,videogames_fandoms
303,Arcana Heart (Video Games),videogames_fandoms
304,Arcana Twilight (Visual Novel),videogames_fandoms
305,Arcane Odyssey (Roblox),videogames_fandoms
306,Arcane Raise (Video Game),videogames_fandoms
307,Arcanum (Romance Club Visual Novel),videogames_fandoms
308,Arcanum: Of Steamworks and Magick Obscura,videogames_fandoms
309,ArcheAge,videogames_fandoms
310,Arches (Visual Novel 2021),videogames_fandoms
311,Arctic Quest (Video Game),videogames_fandoms
312,Are You Smarter Than a 5th Grader (Video Games 2008-2012),videogames_fandoms
313,Area 51 (Video Game 1995),videogames_fandoms
314,Arena Breakout (Video Game),videogames_fandoms
315,Arena of Valor (Video Game),videogames_fandoms
316,Argo's Choice (Visual Novel),videogames_fandoms
317,ARGONAVIS from BanG Dream! AAside (Video Game),videogames_fandoms
318,Aria's Story (Video Game),videogames_fandoms
319,Ariard -少年アリス- | Ariard -Shounen Alice- (Visual Novel),videogames_fandoms
320,Arise: A Simple Story (Video Game),videogames_fandoms
321,The Aristocrats (Boxman Video Game),videogames_fandoms
322,Ark Noir (Video Game),videogames_fandoms
323,ARK: Survival Evolved,videogames_fandoms
324,明日方舟 | Arknights (Video Game),videogames_fandoms
325,Arm Joe,videogames_fandoms
326,Arm Wrestling (Nintendo R&D3 Video Game),videogames_fandoms
327,ARMA (Video Games),videogames_fandoms
328,Armello (Video Game),videogames_fandoms
329,Armor Blitz (Video Game),videogames_fandoms
330,Armored Core (Video Games),videogames_fandoms
331,ARMS (Video Game),videogames_fandoms
332,Army Men (Video Games),videogames_fandoms
333,Army Of Two (Video Game),videogames_fandoms
334,Arsenal (Roblox),videogames_fandoms
335,Art Academy (Video Games),videogames_fandoms
336,The Artful Escape (Video Game),videogames_fandoms
337,Arx Fatalis (Video Game),videogames_fandoms
338,As Dusk Falls (Video Game),videogames_fandoms
339,As We Know It (Visual Novel),videogames_fandoms
340,Asagao Academy: Normal Boots Club,videogames_fandoms
341,Ascension (Visual Novel),videogames_fandoms
342,The Ascent (Video Game),videogames_fandoms
343,Ash Arms (Video Game),videogames_fandoms
344,白荆回廊 | Ash Echoes (Video Game),videogames_fandoms
345,Asheron's Call (Video Game),videogames_fandoms
346,Ashes of Creation (Video Game),videogames_fandoms
347,代号鸢 | Ashes of the Kingdom (Video Game),videogames_fandoms
348,Assassin's Creed - All Media Types,videogames_fandoms
349,Assault Android Cactus (Video Game),videogames_fandoms
350,アサルトリリィ Last Bullet | Assault Lily Last Bullet (Video Game),videogames_fandoms
351,Astebreed (Video Game),videogames_fandoms
352,Asterix at the Olympic Games (Video Game 2007),videogames_fandoms
353,Asteroids (Video Game 1979),videogames_fandoms
354,Astra's Garden (Video Game),videogames_fandoms
355,Astral Ascent (Video Game),videogames_fandoms
356,Astral Chain (Video Game),videogames_fandoms
357,Astrea: Six-Sided Oracles (Video Game),videogames_fandoms
358,Astrea's Broken Heart (Visual Novel),videogames_fandoms
359,Astro Bot (Video Games),videogames_fandoms
360,Astroneer (Video Game),videogames_fandoms
361,Asura's Wrath,videogames_fandoms
362,At A Tavern At Night (Visual Novel),videogames_fandoms
363,At Dead Of Night (Video Game),videogames_fandoms
364,At Least There Is Čeda Čedović (Video Game),videogames_fandoms
365,At Season's End (Video Game),videogames_fandoms
366,At the Tale End (Video Game),videogames_fandoms
367,アニーのアトリエ ～セラ島の錬金術士～ | Atelier Annie: Alchemists of Sera Island (Video Game),videogames_fandoms
368,Atelier Iris 2: The Azoth of Destiny,videogames_fandoms
369,Atelier Iris 3: Grand Phantasm,videogames_fandoms
370,Atelier Iris: Eternal Mana,videogames_fandoms
371,リディー＆スールのアトリエ 不思議な絵画の錬金術士 | Atelier Lydie & Suelle: Alchemists and Mysterious Paintings (Video Game),videogames_fandoms
372,Atelier Online: ブレセイルの錬金術士 | Atelier Online: Alchemist of Bressisle (Video Game),videogames_fandoms
373,アーランドのアトリエ | Atelier: Arland Series (Video Games),videogames_fandoms
374,黄昏のアトリエ | Atelier: Dusk Series (Video Games),videogames_fandoms
375,不思議なアトリエ | Atelier: Mysterious Series (Video Games),videogames_fandoms
376,ライザのアトリエ | Atelier: Ryza Series (Video Games),videogames_fandoms
377,Athanasy (Video Game),videogames_fandoms
378,Athena (Video Games),videogames_fandoms
379,Atlantis (Cryo Interactive Video Games),videogames_fandoms
380,Atlas Reactor,videogames_fandoms
381,ATLAS:EARTH | Atlas Earth (Video Game),videogames_fandoms
382,Atomic Heart (Video Game),videogames_fandoms
383,Attack of the Dead (Visual Novel),videogames_fandoms
384,Aura Kingdom (Video Game),videogames_fandoms
385,Aurora Legend (Video Game),videogames_fandoms
386,Autumn's Journey (Visual Novel),videogames_fandoms
387,Avadon: The Black Fortress (Video Game),videogames_fandoms
388,Avalon Code,videogames_fandoms
389,Avatar: Frontiers of Pandora (Video Game),videogames_fandoms
390,Aven Colony (Video Game),videogames_fandoms
391,Avendar (Video Game),videogames_fandoms
392,Avengers Academy (Video Game),videogames_fandoms
393,Aveyond (Video Games),videogames_fandoms
394,Avian (Video Game),videogames_fandoms
395,Aviary Attorney (Video Game),videogames_fandoms
396,Aviator (Video Game),videogames_fandoms
397,Awesomenauts (Video Game),videogames_fandoms
398,Axanael,videogames_fandoms
399,Axel City (Video Game),videogames_fandoms
400,Axial (Sawyer Friend Video Games),videogames_fandoms
401,Axiom Verge (Video Game),videogames_fandoms
402,肖死あかし | Ayakashi Akashi (Visual Novel),videogames_fandoms
403,あやかしごはん | Ayakashi Gohan (Visual Novel),videogames_fandoms
404,妖かし恋戯曲 | Ayakashi Koi Gikyoku (Visual Novel),videogames_fandoms
405,あやかし恋廻り | Ayakashi Koimeguri | Ayakashi: Romance Reborn (Visual Novel),videogames_fandoms
406,Ayakashi: Ghost Guild,videogames_fandoms
407,Aywas (Video Game),videogames_fandoms
408,AZNANA (Video Game),videogames_fandoms
409,碧蓝航线 | Azur Lane (Video Game),videogames_fandoms
410,Azure Dreams,videogames_fandoms
411,蒼き雷霆 ガンヴォルト | Azure Striker Gunvolt,videogames_fandoms
412,Baba is You (Video Game),videogames_fandoms
413,Babbdi (Video Game),videogames_fandoms
414,Baby Fat (AdjectiveNounCombos Video Games),videogames_fandoms
415,Baby Hazel (Video Games),videogames_fandoms
416,The Baby in Yellow (Video Game),videogames_fandoms
417,Babylon's Fall (Video Game),videogames_fandoms
418,Babysitter Bloodbath (Video Game),videogames_fandoms
419,Bacchikoi (Visual Novel),videogames_fandoms
420,Bachelorette Party (Visual Novel),videogames_fandoms
421,Bachman (Video Game),videogames_fandoms
422,Back 4 Blood (Video Game),videogames_fandoms
423,Back to the Future: The Game,videogames_fandoms
424,Backbone (Video Game),videogames_fandoms
425,Backfirewall_ (Video Game),videogames_fandoms
426,Backstage Pass (Video Game),videogames_fandoms
427,Backyard Sports (Video Games),videogames_fandoms
428,Bad Apple Wars (Visual Novel),videogames_fandoms
429,Bad Boys Do It Better! (Visual Novel),videogames_fandoms
430,Bad Day on the Midway (Video Game),videogames_fandoms
431,Bad Dream (Video Games),videogames_fandoms
432,BAD END THEATER (Video Game),videogames_fandoms
433,Bad Ice Cream (Video Game),videogames_fandoms
434,Bad Nerd (VNL Entertainment Video Game),videogames_fandoms
435,Bad Parenting (2OO2STUDIO Video Game),videogames_fandoms
436,Badland (Video Game),videogames_fandoms
437,The Badlands (Bluebaby & Riftmaster Video Games),videogames_fandoms
438,Bahamut Lagoon,videogames_fandoms
439,Bakery Blitz (Video Game),videogames_fandoms
440,バクダン★ハンダン | Bakudan Handan | Sweet Fuse: At Your Side,videogames_fandoms
441,幕末維新天翔ける恋 | Bakumatsu Ishin: Amakakeru Koi (Visual Novel),videogames_fandoms
442,幕末Rock | Bakumatsu Rock (Video Game),videogames_fandoms
443,Balan Wonderworld (Video Game),videogames_fandoms
444,Balatro (Video Game),videogames_fandoms
445,Baldi's Basics (Video Games),videogames_fandoms
446,Baldur's Gate (Video Games),videogames_fandoms
447,軍官之歌 | Ballad of Officers (Video Game),videogames_fandoms
448,Ballads at Midnight (Video Game 2022),videogames_fandoms
449,Ballance (Atari Europe Video Game),videogames_fandoms
450,Ballz (Accolade Video Games),videogames_fandoms
451,Band Camp Boyfriend (Visual Novel),videogames_fandoms
452,Band Yarouze!,videogames_fandoms
453,BanG Dream! Girl's Band Party! (Video Game),videogames_fandoms
454,Bangbang Rabbit! (Video Game),videogames_fandoms
455,Banished (Video Game),videogames_fandoms
456,Banishers: Ghosts of New Eden (Video Game),videogames_fandoms
457,Banjo-Kazooie (Video Games),videogames_fandoms
458,The Banner Saga (Video Games),videogames_fandoms
459,薔薇ノ木ニ薔薇ノ花咲ク | Bara no Ki ni Bara no Hanasaku (Visual Novel),videogames_fandoms
460,Barbie as Rapunzel: A Creative Adventure! (Video Game),videogames_fandoms
461,The Bard's Tale (Video Games),videogames_fandoms
462,Barkley Shut Up and Jam: Gaiden,videogames_fandoms
463,Baroque (Video Games),videogames_fandoms
464,Barotrauma (Video Game),videogames_fandoms
465,Bartender: The Right Mix (Video Game),videogames_fandoms
466,Bartender: The Wedding (Video Game),videogames_fandoms
467,Baseball Superstars (Video Games),videogames_fandoms
468,Basilisk 2000 (KIRA Video Game),videogames_fandoms
469,Bastard Bonds (Video Games),videogames_fandoms
470,Bastion (Video Game),videogames_fandoms
471,Baten Kaitos Series (Video Games),videogames_fandoms
472,Batman (Ocean Software Video Game 1989),videogames_fandoms
473,Batman: Arkham - All Media Types,videogames_fandoms
474,Batman: Arkham (Video Games),videogames_fandoms
475,Batman: The Telltale Series (Video Game),videogames_fandoms
476,闘神伝 | Battle Arena Toshinden,videogames_fandoms
477,Battle Brothers (Video Game),videogames_fandoms
478,The Battle Cats (Video Game),videogames_fandoms
479,Battle Chasers: Nightwar (Video Game),videogames_fandoms
480,Battle Chef Brigade (Video Game),videogames_fandoms
481,Battle Divas: Slay Mecha (Video Game),videogames_fandoms
482,Battle Fantasia,videogames_fandoms
483,The Battle for Wesnoth (Video Game),videogames_fandoms
484,バトルガール ハイスクール | Battle Girl High School (Video Game),videogames_fandoms
485,Battle Girls (Visual Novel),videogames_fandoms
486,Battle Heat (Video Game),videogames_fandoms
487,Battle Kid: Fortress of Peril,videogames_fandoms
488,Battle Moon Wars,videogames_fandoms
489,The Battle of Polytopia (Video Game),videogames_fandoms
490,BattleBlock Theater,videogames_fandoms
491,Battleborn (Video Game),videogames_fandoms
492,BattleCON: Online (Video Game),videogames_fandoms
493,Battlefield (Video Games),videogames_fandoms
494,Battleheart (Video Games),videogames_fandoms
495,Battlerite (Video Game),videogames_fandoms
496,Battleship:War Girl (Video Game),videogames_fandoms
497,Battlestar Galactica Deadlock (Video Game),videogames_fandoms
498,Battlestations (Video Games),videogames_fandoms
499,BattleTanx (Video Game),videogames_fandoms
500,BattleTech: MechWarrior,videogames_fandoms
501,Battletoads (Video Games),videogames_fandoms
502,Battlezone (Atari Video Game),videogames_fandoms
503,Battlezone: Airhunt (Video Game),videogames_fandoms
504,Bayonetta (Video Games),videogames_fandoms
505,王子様のプロポーズ | Be My Princess (Visual Novel),videogames_fandoms
